Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.device,HBaseDeviceStreamData,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.device,HBaseSite,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: SITE_IDENTIFIER_LENGTH; ZONE_COUNTER; ASSIGNMENT_COUNTER; REGEX_SITE; REGEX_ASSIGNMENT
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.device,HBaseSite,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 25
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.device,HBaseZone,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: ZONE_IDENTIFIER_LENGTH
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.device,HBaseZone,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.scheduling,HBaseSchedule,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: IDENTIFIER_LENGTH; KEY_BUILDER
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.scheduling,HBaseSchedule,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 13
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.scheduling,HBaseScheduledJob,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: IDENTIFIER_LENGTH; KEY_BUILDER
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.scheduling,HBaseScheduledJob,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 13
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.scheduling,HBaseScheduleManagement,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 13
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.tenant,HBaseTenant,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: IDENTIFIER_LENGTH; KEY_BUILDER
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.tenant,HBaseTenant,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 15
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.tenant,HBaseTenantManagement,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.uid,UniqueIdMap,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: VALUE_QUAL
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.user,HBaseGrantedAuthority,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.user,HBaseUser,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 13
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.user,HBaseUserManagement,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 15
sitewhere-1.13.0-b85bf70,com.sitewhere.influx.device,InfluxDbDeviceAlert,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: ALERT_TYPE; ALERT_SOURCE; ALERT_LEVEL; ALERT_MESSAGE
sitewhere-1.13.0-b85bf70,com.sitewhere.influx.device,InfluxDbDeviceCommandInvocation,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: CMD_INITIATOR; CMD_INITIATOR_ID; CMD_TARGET; CMD_TARGET_ID; CMD_COMMAND_TOKEN; CMD_PARAMETER_VALUE_PREFIX; CMD_STATUS
sitewhere-1.13.0-b85bf70,com.sitewhere.influx.device,InfluxDbDeviceCommandResponse,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: RSP_ORIGINATING_EVENT_ID; RSP_RESPONSE_EVENT_ID; RSP_RESPONSE
sitewhere-1.13.0-b85bf70,com.sitewhere.influx.device,InfluxDbDeviceEvent,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: COLLECTION_EVENTS; EVENT_ID; EVENT_TYPE; EVENT_ASSIGNMENT; EVENT_SITE; EVENT_ASSET_MODULE; EVENT_ASSET; RECEIVED_DATE; EVENT_METADATA_PREFIX; ASSIGNMENT_TYPE
sitewhere-1.13.0-b85bf70,com.sitewhere.influx.device,InfluxDbDeviceEvent,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
sitewhere-1.13.0-b85bf70,com.sitewhere.influx.device,InfluxDbDeviceLocation,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: LOCATION_LATITUDE; LOCATION_LONGITUDE; LOCATION_ELEVATION
sitewhere-1.13.0-b85bf70,com.sitewhere.influx.device,InfluxDbDeviceMeasurements,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: MEASUREMENT_PREFIX
sitewhere-1.13.0-b85bf70,com.sitewhere.influx.device,InfluxDbDeviceStateChange,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: STATE_CHANGE_CATEGORY; STATE_CHANGE_TYPE; PREVIOUS_VALUE; UPDATED_VALUE
sitewhere-1.13.0-b85bf70,com.sitewhere.influx,InfluxDbDeviceEventManagement,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 37
sitewhere-1.13.0-b85bf70,com.sitewhere.assetmodule.magento,IMagentoFields,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PROP_ASSET_ID; PROP_SKU; PROP_NAME; PROP_DESCRIPTION; PROP_IMAGE_URL
sitewhere-1.13.0-b85bf70,com.sitewhere.assetmodule.magento,MagentoAssetModule,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 14
sitewhere-1.13.0-b85bf70,com.sitewhere.assetmodule.magento.ws,MageApiModelServerWsiHandlerPortType,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 297
sitewhere-1.13.0-b85bf70,com.sitewhere.assetmodule.magento.ws,MageApiModelServerWsiHandlerPortType_MageApiModelServerWsiHandlerPort_Client,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 299
sitewhere-1.13.0-b85bf70,com.sitewhere.assetmodule.magento.ws,MagentoService,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: WSDL_LOCATION; SERVICE; MageApiModelServerWsiHandlerPort
sitewhere-1.13.0-b85bf70,com.sitewhere.assetmodule.magento.ws,ObjectFactory,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 462
sitewhere-1.13.0-b85bf70,com.sitewhere.mongodb.asset,MongoAsset,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PROP_ID; PROP_NAME; PROP_ASSET_TYPE; PROP_CATEGORY_ID; PROP_IMAGE_URL; PROP_PROPERTIES
sitewhere-1.13.0-b85bf70,com.sitewhere.mongodb.asset,MongoAssetCategory,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PROP_ID; PROP_NAME; PROP_ASSET_TYPE
sitewhere-1.13.0-b85bf70,com.sitewhere.mongodb.asset,MongoAssetManagement,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 24
sitewhere-1.13.0-b85bf70,com.sitewhere.mongodb.asset,MongoHardwareAsset,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PROP_SKU; PROP_DESCRIPTION
sitewhere-1.13.0-b85bf70,com.sitewhere.mongodb.asset,MongoLocationAsset,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PROP_LATITUDE; PROP_LONGITUDE; PROP_ELEVATION
sitewhere-1.13.0-b85bf70,com.sitewhere.mongodb.asset,MongoPersonAsset,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PROP_USER_NAME; PROP_EMAIL; PROP_ROLES
sitewhere-1.13.0-b85bf70,com.sitewhere.mongodb.common,MongoMetadataProvider,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PROP_METADATA
sitewhere-1.13.0-b85bf70,com.sitewhere.mongodb.common,MongoSiteWhereEntity,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PROP_CREATED_DATE; PROP_CREATED_BY; PROP_UPDATED_DATE; PROP_UPDATED_BY; PROP_DELETED
sitewhere-1.13.0-b85bf70,com.sitewhere.mongodb.device,MongoBatchElement,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PROP_BATCH_OPERATION_TOKEN; PROP_HARDWARE_ID; PROP_INDEX; PROP_PROCESSING_STATUS; PROP_PROCESSED_DATE
sitewhere-1.13.0-b85bf70,com.sitewhere.mongodb.device,MongoBatchOperation,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PROP_TOKEN; PROP_OPERATION_TYPE; PROP_PARAMETERS; PROP_PROC_STATUS; PROP_PROC_START_DATE; PROP_PROC_END_DATE
sitewhere-1.13.0-b85bf70,com.sitewhere.mongodb.device,MongoDevice,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PROP_HARDWARE_ID; PROP_SITE_TOKEN; PROP_SPECIFICATION_TOKEN; PROP_PARENT_HARDWARE_ID; PROP_DEVICE_ELEMENT_MAPPINGS; PROP_STATUS; PROP_COMMENTS; PROP_ASSIGNMENT_TOKEN
sitewhere-1.13.0-b85bf70,com.sitewhere.mongodb.device,MongoDeviceAlert,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PROP_SOURCE; PROP_LEVEL; PROP_TYPE; PROP_MESSAGE
sitewhere-1.13.0-b85bf70,com.sitewhere.mongodb.device,MongoDeviceAssignment,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PROP_ACTIVE_DATE; PROP_ASSET_MODULE_ID; PROP_ASSET_ID; PROP_ASSIGNMENT_TYPE; PROP_RELEASED_DATE; PROP_STATUS; PROP_TOKEN; PROP_DEVICE_HARDWARE_ID; PROP_SITE_TOKEN; PROP_STATE
sitewhere-1.13.0-b85bf70,com.sitewhere.mongodb.device,MongoDeviceAssignment,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
sitewhere-1.13.0-b85bf70,com.sitewhere.mongodb.device,MongoDeviceAssignmentState,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PROP_LAST_INTERACTION_DATE; PROP_PRESENCE_MISSING_DATE; PROP_LAST_LOCATION; PROP_LATEST_MEASUREMENTS; PROP_LATEST_ALERTS
sitewhere-1.13.0-b85bf70,com.sitewhere.mongodb.device,MongoDeviceCommand,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PROP_TOKEN; PROP_SPEC_TOKEN; PROP_NAMESPACE; PROP_NAME; PROP_DESCRIPTION; PROP_PARAMETERS; PROP_PARAM_NAME; PROP_PARAM_TYPE; PROP_PARAM_REQUIRED
sitewhere-1.13.0-b85bf70,com.sitewhere.mongodb.device,MongoDeviceCommandInvocation,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PROP_INITIATOR; PROP_INITIATOR_ID; PROP_TARGET; PROP_TARGET_ID; PROP_COMMAND_TOKEN; PROP_PARAMETER_VALUES; PROP_STATUS
sitewhere-1.13.0-b85bf70,com.sitewhere.mongodb.device,MongoDeviceCommandResponse,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PROP_ORIGINATING_EVENT_ID; PROP_RESPONSE_EVENT_ID; PROP_RESPONSE
sitewhere-1.13.0-b85bf70,com.sitewhere.mongodb.device,MongoDeviceElementMapping,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PROP_DEVICE_ELEMENT_SCHEMA_PATH; PROP_HARDWARE_ID
sitewhere-1.13.0-b85bf70,com.sitewhere.mongodb.device,MongoDeviceEvent,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PROP_ALTERNATE_ID; PROP_EVENT_TYPE; PROP_SITE_TOKEN; PROP_DEVICE_ASSIGNMENT_TOKEN; PROP_DEVICE_ASSIGNMENT_TYPE; PROP_ASSET_MODULE_ID; PROP_ASSET_ID; PROP_EVENT_DATE; PROP_RECEIVED_DATE
sitewhere-1.13.0-b85bf70,com.sitewhere.mongodb.device,MongoDeviceEventManagement,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 49
sitewhere-1.13.0-b85bf70,com.sitewhere.mongodb.device,MongoDeviceGroup,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PROP_TOKEN; PROP_NAME; PROP_DESCRIPTION; PROP_ROLES; PROP_LAST_INDEX
sitewhere-1.13.0-b85bf70,com.sitewhere.mongodb.device,MongoDeviceGroupElement,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PROP_GROUP_TOKEN; PROP_TYPE; PROP_ELEMENT_ID; PROP_ROLES; PROP_INDEX
sitewhere-1.13.0-b85bf70,com.sitewhere.mongodb.device,MongoDeviceLocation,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PROP_LATLONG; PROP_LATITUDE; PROP_LONGITUDE; PROP_ELEVATION
sitewhere-1.13.0-b85bf70,com.sitewhere.mongodb.device,MongoDeviceManagement,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 71
sitewhere-1.13.0-b85bf70,com.sitewhere.mongodb.device,MongoDeviceMeasurements,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PROP_MEASUREMENTS; PROP_NAME; PROP_VALUE
sitewhere-1.13.0-b85bf70,com.sitewhere.mongodb.device,MongoDeviceSpecification,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PROP_TOKEN; PROP_NAME; PROP_ASSET_MODULE_ID; PROP_ASSET_ID; PROP_CONTAINER_POLICY; PROP_DEVICE_ELEMENT_SCHEMA
sitewhere-1.13.0-b85bf70,com.sitewhere.mongodb.device,MongoDeviceStateChange,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PROP_CATEGORY; PROP_TYPE; PROP_PREVIOUS_STATE; PROP_NEW_STATE; PROP_DATA
sitewhere-1.13.0-b85bf70,com.sitewhere.mongodb.device,MongoDeviceStatus,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PROP_CODE; PROP_SPEC_TOKEN; PROP_NAME; PROP_BACKGROUND_COLOR; PROP_FOREGROUND_COLOR; PROP_BORDER_COLOR; PROP_ICON
sitewhere-1.13.0-b85bf70,com.sitewhere.mongodb.device,MongoDeviceStream,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PROP_ASSIGNMENT_TOKEN; PROP_STREAM_ID; PROP_CONTENT_TYPE
sitewhere-1.13.0-b85bf70,com.sitewhere.mongodb.device,MongoDeviceStreamData,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PROP_STREAM_ID; PROP_SEQUENCE_NUMBER; PROP_DATA
sitewhere-1.13.0-b85bf70,com.sitewhere.mongodb.device,MongoSite,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PROP_NAME; PROP_DESCRIPTION; PROP_IMAGE_URL; PROP_TOKEN; PROP_MAP_DATA; PROP_MAP_TYPE; PROP_MAP_METADATA
sitewhere-1.13.0-b85bf70,com.sitewhere.mongodb.device,MongoZone,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PROP_TOKEN; PROP_SITE_TOKEN; PROP_NAME; PROP_BORDER_COLOR; PROP_FILL_COLOR; PROP_OPACITY; PROP_COORDINATES
sitewhere-1.13.0-b85bf70,com.sitewhere.mongodb,IAssetManagementMongoClient,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: DEFAULT_ASSET_CATEGORIES_COLLECTION_NAME; DEFAULT_ASSETS_COLLECTION_NAME
sitewhere-1.13.0-b85bf70,com.sitewhere.mongodb,IDeviceManagementMongoClient,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: DEFAULT_SITES_COLLECTION_NAME; DEFAULT_ZONES_COLLECTION_NAME; DEFAULT_DEVICE_SPECIFICATIONS_COLLECTION_NAME; DEFAULT_DEVICE_COMMANDS_COLLECTION_NAME; DEFAULT_DEVICE_STATUSES_COLLECTION_NAME; DEFAULT_DEVICES_COLLECTION_NAME; DEFAULT_DEVICE_GROUPS_COLLECTION_NAME; DEFAULT_DEVICE_GROUP_ELEMENTS_COLLECTION_NAME; DEFAULT_DEVICE_ASSIGNMENTS_COLLECTION_NAME; DEFAULT_EVENTS_COLLECTION_NAME; DEFAULT_DEVICE_STREAMS_COLLECTION_NAME; DEFAULT_DEVICE_STREAM_DATA_COLLECTION_NAME; DEFAULT_BATCH_OPERATIONS_COLLECTION_NAME; DEFAULT_BATCH_OPERATION_ELEMENTS_COLLECTION_NAME
sitewhere-1.13.0-b85bf70,com.sitewhere.mongodb,IGlobalManagementMongoClient,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: DEFAULT_USERS_COLLECTION_NAME; DEFAULT_AUTHORITIES_COLLECTION_NAME; DEFAULT_TENANTS_COLLECTION_NAME; DEFAULT_TENANT_GROUPS_COLLECTION_NAME; DEFAULT_TENANT_GROUP_ELEMENTS_COLLECTION_NAME
sitewhere-1.13.0-b85bf70,com.sitewhere.mongodb,IScheduleManagementMongoClient,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: DEFAULT_SCHEDULES_COLLECTION_NAME; DEFAULT_SCHEDULED_JOBS_COLLECTION_NAME
sitewhere-1.13.0-b85bf70,com.sitewhere.mongodb,MongoPersistence,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 18
sitewhere-1.13.0-b85bf70,com.sitewhere.mongodb,SiteWhereMongoClient,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
sitewhere-1.13.0-b85bf70,com.sitewhere.mongodb.scheduling,MongoSchedule,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PROP_TOKEN; PROP_NAME; PROP_TRIGGER_TYPE; PROP_TRIGGER_CONFIGURATION; PROP_START_DATE; PROP_END_DATE
sitewhere-1.13.0-b85bf70,com.sitewhere.mongodb.scheduling,MongoScheduledJob,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PROP_TOKEN; PROP_SCHEDULE_TOKEN; PROP_JOB_TYPE; PROP_JOB_CONFIGURATION; PROP_JOB_STATE
sitewhere-1.13.0-b85bf70,com.sitewhere.mongodb.scheduling,MongoScheduleManagement,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 17
sitewhere-1.13.0-b85bf70,com.sitewhere.mongodb.tenant,MongoTenant,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PROP_ID; PROP_NAME; PROP_AUTH_TOKEN; PROP_LOGO_URL; PROP_AUTH_USERS; PROP_TEMPLATE_ID
sitewhere-1.13.0-b85bf70,com.sitewhere.mongodb.tenant,MongoTenantManagement,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 14
sitewhere-1.13.0-b85bf70,com.sitewhere.mongodb.user,MongoGrantedAuthority,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PROP_AUTHORITY; PROP_DESCRIPTION; PROP_PARENT; PROP_GROUP
sitewhere-1.13.0-b85bf70,com.sitewhere.mongodb.user,MongoUser,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PROP_USERNAME; PROP_HASHED_PASSWORD; PROP_FIRST_NAME; PROP_LAST_NAME; PROP_LAST_LOGIN; PROP_STATUS; PROP_AUTHORITIES
sitewhere-1.13.0-b85bf70,com.sitewhere.mongodb.user,MongoUserManagement,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 17
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication.protobuf,ProtobufDeviceEventDecoder,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication.protobuf,ProtobufExecutionEncoder,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 12
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication.protobuf,ProtobufMessageBuilder,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication.protobuf,ProtobufNaming,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: COMMAND_TYPES_ENUM; HEADER_COMMAND_FIELD_NAME; HEADER_ORIGINATOR_FIELD_NAME; HEADER_NESTED_PATH_FIELD_NAME; HEADER_NESTED_SPEC_FIELD_NAME; UUID_MSG_NAME; HEADER_MSG_NAME
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication.protobuf.proto,Sitewhere,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PARSER; PARSER; NAME_FIELD_NUMBER; VALUE_FIELD_NUMBER; PARSER; HARDWAREID_FIELD_NUMBER; LATITUDE_FIELD_NUMBER; LONGITUDE_FIELD_NUMBER; ELEVATION_FIELD_NUMBER; EVENTDATE_FIELD_NUMBER; METADATA_FIELD_NUMBER; UPDATESTATE_FIELD_NUMBER; PARSER; HARDWAREID_FIELD_NUMBER; ALERTTYPE_FIELD_NUMBER; ALERTMESSAGE_FIELD_NUMBER; EVENTDATE_FIELD_NUMBER; METADATA_FIELD_NUMBER; UPDATESTATE_FIELD_NUMBER; PARSER; MEASUREMENTID_FIELD_NUMBER; MEASUREMENTVALUE_FIELD_NUMBER; PARSER; HARDWAREID_FIELD_NUMBER; MEASUREMENT_FIELD_NUMBER; EVENTDATE_FIELD_NUMBER; METADATA_FIELD_NUMBER; UPDATESTATE_FIELD_NUMBER; PARSER; HARDWAREID_FIELD_NUMBER; STREAMID_FIELD_NUMBER; CONTENTTYPE_FIELD_NUMBER; METADATA_FIELD_NUMBER; PARSER; HARDWAREID_FIELD_NUMBER; STREAMID_FIELD_NUMBER; SEQUENCENUMBER_FIELD_NUMBER; DATA_FIELD_NUMBER; EVENTDATE_FIELD_NUMBER; METADATA_FIELD_NUMBER; PARSER; SEND_REGISTRATION_VALUE; SEND_ACKNOWLEDGEMENT_VALUE; SEND_DEVICE_LOCATION_VALUE; SEND_DEVICE_ALERT_VALUE; SEND_DEVICE_MEASUREMENTS_VALUE; SEND_DEVICE_STREAM_VALUE; SEND_DEVICE_STREAM_DATA_VALUE; REQUEST_DEVICE_STREAM_DATA_VALUE; PARSER; COMMAND_FIELD_NUMBER; ORIGINATOR_FIELD_NUMBER; PARSER; HARDWAREID_FIELD_NUMBER; SPECIFICATIONTOKEN_FIELD_NUMBER; METADATA_FIELD_NUMBER; SITETOKEN_FIELD_NUMBER; PARSER; HARDWAREID_FIELD_NUMBER; MESSAGE_FIELD_NUMBER; PARSER; HARDWAREID_FIELD_NUMBER; STREAMID_FIELD_NUMBER; SEQUENCENUMBER_FIELD_NUMBER; PARSER; ACK_REGISTRATION_VALUE; ACK_DEVICE_STREAM_VALUE; RECEIVE_DEVICE_STREAM_DATA_VALUE; NEW_REGISTRATION_VALUE; ALREADY_REGISTERED_VALUE; REGISTRATION_ERROR_VALUE; INVALID_SPECIFICATION_VALUE; SITE_TOKEN_REQUIRED_VALUE; NEW_DEVICES_NOT_ALLOWED_VALUE; STREAM_CREATED_VALUE; STREAM_EXISTS_VALUE; STREAM_FAILED_VALUE; PARSER; COMMAND_FIELD_NUMBER; ORIGINATOR_FIELD_NUMBER; NESTEDPATH_FIELD_NUMBER; NESTEDSPEC_FIELD_NUMBER; PARSER; STATE_FIELD_NUMBER; ERRORTYPE_FIELD_NUMBER; ERRORMESSAGE_FIELD_NUMBER; PARSER; STREAMID_FIELD_NUMBER; STATE_FIELD_NUMBER
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication.protobuf.proto,Sitewhere.Model,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication.protobuf.proto,Sitewhere.Model,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PARSER; PARSER; NAME_FIELD_NUMBER; VALUE_FIELD_NUMBER; PARSER; HARDWAREID_FIELD_NUMBER; LATITUDE_FIELD_NUMBER; LONGITUDE_FIELD_NUMBER; ELEVATION_FIELD_NUMBER; EVENTDATE_FIELD_NUMBER; METADATA_FIELD_NUMBER; UPDATESTATE_FIELD_NUMBER; PARSER; HARDWAREID_FIELD_NUMBER; ALERTTYPE_FIELD_NUMBER; ALERTMESSAGE_FIELD_NUMBER; EVENTDATE_FIELD_NUMBER; METADATA_FIELD_NUMBER; UPDATESTATE_FIELD_NUMBER; PARSER; MEASUREMENTID_FIELD_NUMBER; MEASUREMENTVALUE_FIELD_NUMBER; PARSER; HARDWAREID_FIELD_NUMBER; MEASUREMENT_FIELD_NUMBER; EVENTDATE_FIELD_NUMBER; METADATA_FIELD_NUMBER; UPDATESTATE_FIELD_NUMBER; PARSER; HARDWAREID_FIELD_NUMBER; STREAMID_FIELD_NUMBER; CONTENTTYPE_FIELD_NUMBER; METADATA_FIELD_NUMBER; PARSER; HARDWAREID_FIELD_NUMBER; STREAMID_FIELD_NUMBER; SEQUENCENUMBER_FIELD_NUMBER; DATA_FIELD_NUMBER; EVENTDATE_FIELD_NUMBER; METADATA_FIELD_NUMBER
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication.protobuf.proto,Sitewhere.Metadata,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication.protobuf.proto,Sitewhere.Metadata,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PARSER; NAME_FIELD_NUMBER; VALUE_FIELD_NUMBER
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication.protobuf.proto,Sitewhere.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication.protobuf.proto,Sitewhere.DeviceLocation,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication.protobuf.proto,Sitewhere.DeviceLocation,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PARSER; HARDWAREID_FIELD_NUMBER; LATITUDE_FIELD_NUMBER; LONGITUDE_FIELD_NUMBER; ELEVATION_FIELD_NUMBER; EVENTDATE_FIELD_NUMBER; METADATA_FIELD_NUMBER; UPDATESTATE_FIELD_NUMBER
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication.protobuf.proto,Sitewhere.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication.protobuf.proto,Sitewhere.DeviceAlert,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication.protobuf.proto,Sitewhere.DeviceAlert,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PARSER; HARDWAREID_FIELD_NUMBER; ALERTTYPE_FIELD_NUMBER; ALERTMESSAGE_FIELD_NUMBER; EVENTDATE_FIELD_NUMBER; METADATA_FIELD_NUMBER; UPDATESTATE_FIELD_NUMBER
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication.protobuf.proto,Sitewhere.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
