Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
trainticket-0.1.0-56b95d7,preserveOther.service,PreserveOtherService,0,0,1,0,6,1,1,0,-1.0,2,1,C:\Users\ale\Desktop\projects\trainticket-0.1.0-56b95d7\ts-preserve-other-service\src\main\java\preserveOther\service\PreserveOtherService.java,7
trainticket-0.1.0-56b95d7,preserveOther.service,PreserveOtherServiceImpl,2,0,12,4,267,27,0,1,0.0,1,1,C:\Users\ale\Desktop\projects\trainticket-0.1.0-56b95d7\ts-preserve-other-service\src\main\java\preserveOther\service\PreserveOtherServiceImpl.java,19
trainticket-0.1.0-56b95d7,preserveOther.service,PreserveOtherServiceImplTest,4,0,5,5,90,5,0,0,0.4,0,2,C:\Users\ale\Desktop\projects\trainticket-0.1.0-56b95d7\ts-preserve-other-service\src\test\java\preserveOther\service\PreserveOtherServiceImplTest.java,22
trainticket-0.1.0-56b95d7,preserve.config,SecurityConfig,0,0,4,3,28,4,0,0,-1.0,0,0,C:\Users\ale\Desktop\projects\trainticket-0.1.0-56b95d7\ts-preserve-service\src\main\java\preserve\config\SecurityConfig.java,20
trainticket-0.1.0-56b95d7,preserve.controller,PreserveController,2,0,2,2,14,2,0,0,1.0,1,1,C:\Users\ale\Desktop\projects\trainticket-0.1.0-56b95d7\ts-preserve-service\src\main\java\preserve\controller\PreserveController.java,14
trainticket-0.1.0-56b95d7,preserve.controller,PreserveControllerTest,4,0,3,3,20,3,0,0,0.0,0,4,C:\Users\ale\Desktop\projects\trainticket-0.1.0-56b95d7\ts-preserve-service\src\test\java\preserve\controller\PreserveControllerTest.java,22
trainticket-0.1.0-56b95d7,preserve.entity,Account,7,0,1,1,20,1,0,0,0.0,0,2,C:\Users\ale\Desktop\projects\trainticket-0.1.0-56b95d7\ts-preserve-service\src\main\java\preserve\entity\Account.java,8
trainticket-0.1.0-56b95d7,preserve.entity,Assurance,3,0,2,2,22,2,0,0,0.0,0,1,C:\Users\ale\Desktop\projects\trainticket-0.1.0-56b95d7\ts-preserve-service\src\main\java\preserve\entity\Assurance.java,9
trainticket-0.1.0-56b95d7,preserve.entity,AssuranceType,3,0,0,0,51,0,0,0,-1.0,1,0,C:\Users\ale\Desktop\projects\trainticket-0.1.0-56b95d7\ts-preserve-service\src\main\java\preserve\entity\AssuranceType.java,5
trainticket-0.1.0-56b95d7,preserve.entity,Consign,11,0,0,0,16,0,0,0,-1.0,0,0,C:\Users\ale\Desktop\projects\trainticket-0.1.0-56b95d7\ts-preserve-service\src\main\java\preserve\entity\Consign.java,9
