project,versionId,versionIndex,versionDate,ATDI,ATDI_WEIGHTED,AffectedClassesRatio,AffectedComponentType,AffectedConstructType,AffectedElements,AffectsIndexList,AfferentAffectedRatio,CentralComponent,EfferentAffectedRatio,InstabilityGap,LOCDensity,MeanContTreeDepth,MeanContTreeDistance,NumberOfEdges,PageRankWeighted,PageRankWeightedRanking,Severity,Shape,Size,SmellExtent,SmellExtentByWeight,StDContTreeDepth,StDContTreeDistance,Strength,TotalNumberOfChanges,smellType,vertexId,vertexLabel
sitewhere-1.13.0,75ad5bf9-e533-4c8a-9a12-180e729e4464,1,2023-02-10T21:49:50.816104100,15.381832978457854,13.000021587267065,0.0,UNIT,CONCRETE_CLASS,"[com.sitewhere.server.scheduling.QuartzScheduleManager, com.sitewhere.server.SiteWhereServer, com.sitewhere.server.scheduling.jobs.BatchCommandInvocationJob, com.sitewhere.server.SiteWhereTenantEngine, com.sitewhere.server.scheduling.jobs.QuartzBuilder]",11353;11583;13720;13444;11311,0.0,,0.0,0.0,0.0,4.0,4.4,5,2.8397316177856267E-7,1,5.8137863956187745,CIRCLE,5,7,5,0.8944271909999159,2.65329983228432,0.0,0,cyclicDep,87660,smell
sitewhere-1.13.0,75ad5bf9-e533-4c8a-9a12-180e729e4464,1,2023-02-10T21:49:50.816104100,11.274309856021386,11.274309856021386,0.0,UNIT,CONCRETE_CLASS,"[com.sitewhere.assetmodule.magento.ws.CatalogCategoryEntity, com.sitewhere.assetmodule.magento.ws.ArrayOfCatalogCategoryEntities]",22463;23639,0.0,,0.0,0.0,0.0,5.0,0.0,2,2.261851033462185E-6,1,3.7581032853404617,TINY,2,9,9,0.0,0.0,0.0,0,cyclicDep,87669,smell
sitewhere-1.13.0,75ad5bf9-e533-4c8a-9a12-180e729e4464,1,2023-02-10T21:49:50.816104100,9.86467157132961,9.86467157132961,0.0,UNIT,CONCRETE_CLASS,"[com.sitewhere.device.marshaling.DeviceMarshalHelper, com.sitewhere.device.marshaling.DeviceAssignmentMarshalHelper]",15160;15126,0.0,,0.0,0.0,0.0,4.0,2.0,2,3.145862978150388E-7,1,4.027235304982783,TINY,2,6,6,0.0,0.0,0.0,0,cyclicDep,87675,smell
sitewhere-1.13.0,75ad5bf9-e533-4c8a-9a12-180e729e4464,1,2023-02-10T21:49:50.816104100,12.113913172685859,12.113913172685859,0.0,UNIT,CONCRETE_CLASS,"[com.sitewhere.gnuhealth.GnuHealthConfiguration, com.sitewhere.gnuhealth.GnuHealthData]",9997;9986,0.0,,0.0,0.0,0.0,3.0,1.0,2,3.013505263113058E-7,1,2.643472575045505,TINY,2,21,21,0.0,0.0,0.0,0,cyclicDep,87681,smell
sitewhere-1.13.0,75ad5bf9-e533-4c8a-9a12-180e729e4464,1,2023-02-10T21:49:50.816104100,4.859304786319961,2.8055209264562664,0.0,UNIT,IMPLEMENTATION,"[com.sitewhere.hbase.IHBaseContext, com.sitewhere.hbase.uid.UniqueIdCounterMap, com.sitewhere.hbase.asset.IAssetIdManager]",13921;10586;4438,0.0,,0.0,0.0,0.0,3.6666666666666665,2.0,3,1.0844450539773098E-6,1,2.8055209264562664,CIRCLE,3,3,1,0.4714045207910317,0.0,0.0,0,cyclicDep,87687,smell
sitewhere-1.13.0,75ad5bf9-e533-4c8a-9a12-180e729e4464,1,2023-02-10T21:49:50.816104100,11.922611077191844,5.620372761421468,0.0,UNIT,IMPLEMENTATION,"[com.sitewhere.hbase.IHBaseContext, com.sitewhere.hbase.uid.UniqueIdCounterMap, com.sitewhere.hbase.asset.IAssetIdManager, com.sitewhere.hbase.common.HBaseUtils]",4434;13921;10586;14627,0.0,,0.0,0.0,0.0,3.75,1.5,5,1.0020041685214023E-6,1,2.810186380710734,CIRCLE,4,18,4,0.4330127018922193,0.7637626158259734,0.0,0,cyclicDep,87694,smell
sitewhere-1.13.0,75ad5bf9-e533-4c8a-9a12-180e729e4464,1,2023-02-10T21:49:50.816104100,12.831872707827804,8.346409935481834,0.0,UNIT,IMPLEMENTATION,"[com.sitewhere.hbase.common.IRowKeyBuilder, com.sitewhere.hbase.IHBaseContext, com.sitewhere.hbase.uid.UniqueIdCounterMap, com.sitewhere.hbase.asset.IAssetIdManager, com.sitewhere.hbase.common.HBaseUtils]",14632;4434;13921;10586;14639,0.0,,0.0,0.0,0.0,3.8,1.4,7,8.621929143240081E-7,1,2.5165372820443332,CIRCLE,5,26,11,0.4,0.8,0.0,0,cyclicDep,87702,smell
sitewhere-1.13.0,75ad5bf9-e533-4c8a-9a12-180e729e4464,1,2023-02-10T21:49:50.816104100,7.334551752282985,3.6672758761414923,0.0,UNIT,ABSTRACTION,"[com.sitewhere.hbase.IHBaseContext, com.sitewhere.hbase.uid.UniqueIdCounterMap, com.sitewhere.hbase.asset.IAssetIdManager, com.sitewhere.hbase.uid.UniqueIdMap]",4433;13921;10586;4420,0.0,,0.0,0.0,0.0,3.75,2.0,5,9.564917116883013E-7,1,2.5931556405014864,CIRCLE,4,8,2,0.4330127018922193,0.0,0.0,0,cyclicDep,87711,smell
sitewhere-1.13.0,75ad5bf9-e533-4c8a-9a12-180e729e4464,1,2023-02-10T21:49:50.816104100,6.2733355038544,4.859304786319961,0.0,UNIT,ABSTRACTION,"[com.sitewhere.hbase.uid.UuidRowKeyMap, com.sitewhere.hbase.device.IDeviceIdManager, com.sitewhere.hbase.IHBaseContext]",3875;10582;4446,0.0,,0.0,0.0,0.0,3.6666666666666665,2.0,3,7.208820669383645E-7,1,2.8055209264562664,CIRCLE,3,5,3,0.4714045207910317,0.0,0.0,0,cyclicDep,87719,smell
sitewhere-1.13.0,75ad5bf9-e533-4c8a-9a12-180e729e4464,1,2023-02-10T21:49:50.816104100,12.735236237188445,12.735236237188445,0.0,UNIT,CONCRETE_CLASS,"[com.sitewhere.hbase.device.HBaseBatchOperation, com.sitewhere.hbase.device.HBaseBatchElement]",3765;3113,0.0,,0.0,0.0,0.0,4.0,2.0,2,2.0813116694572768E-7,1,4.027235304982783,TINY,2,10,10,0.0,0.0,0.0,0,cyclicDep,87726,smell
